time,lat,lon,precipitation
2022-01-30,-66.5,177.5,1.57
2022-01-30,-66.5,178.5,0.61
2022-01-30,-66.5,179.5,0.84
2022-01-30,-65.5,-179.5,0.42
2022-01-30,-65.5,-178.5,0.09
2022-01-30,-65.5,-177.5,0.08
2022-01-30,-65.5,-176.5,0.35
2022-01-30,-65.5,-175.5,0.35
2022-01-30,-65.5,-174.5,1.27
2022-01-30,-65.5,-173.5,2.07
2022-01-30,-65.5,-172.5,2.2
2022-01-30,-65.5,-171.5,2.24
2022-01-30,-65.5,-170.5,3.47
2022-01-30,-65.5,-169.5,5.75
2022-01-30,-65.5,-168.5,8.33
2022-01-30,-65.5,-167.5,6.53
2022-01-30,-65.5,-166.5,3.31
2022-01-30,-65.5,-165.5,1.45
2022-01-30,-65.5,-164.5,0.63
2022-01-30,-65.5,-163.5,0.44
2022-01-30,-65.5,-162.5,0.31
2022-01-30,-65.5,-161.5,0.2
2022-01-30,-65.5,-160.5,0.28
2022-01-30,-65.5,-159.5,0.95
2022-01-30,-65.5,-158.5,0.66
2022-01-30,-65.5,-157.5,0.71
2022-01-30,-65.5,-156.5,0.17
2022-01-30,-65.5,-155.5,0.17
2022-01-30,-65.5,-154.5,0.26
2022-01-30,-65.5,-153.5,0.1
2022-01-30,-65.5,-152.5,0.21
2022-01-30,-65.5,-151.5,0.15
2022-01-30,-65.5,-150.5,0.13
2022-01-30,-65.5,-149.5,0.1
2022-01-30,-65.5,-148.5,0.06
2022-01-30,-65.5,-147.5,0.0
2022-01-30,-65.5,-146.5,0.14
2022-01-30,-65.5,-145.5,0.33
2022-01-30,-65.5,-144.5,0.09
2022-01-30,-65.5,-143.5,0.17
2022-01-30,-65.5,-142.5,0.05
2022-01-30,-65.5,-141.5,0.07
2022-01-30,-65.5,-140.5,0.08
2022-01-30,-65.5,-139.5,0.08
2022-01-30,-65.5,-138.5,0.21
2022-01-30,-65.5,-137.5,0.36
2022-01-30,-65.5,-136.5,0.29
2022-01-30,-65.5,-135.5,0.15
2022-01-30,-65.5,-134.5,0.18
2022-01-30,-65.5,-133.5,0.16
2022-01-30,-65.5,-132.5,0.35
2022-01-30,-65.5,-131.5,0.52
2022-01-30,-65.5,-130.5,0.35
2022-01-30,-65.5,-129.5,0.38
2022-01-30,-65.5,-128.5,1.03
2022-01-30,-65.5,-127.5,2.12
2022-01-30,-65.5,-126.5,1.74
2022-01-30,-65.5,-125.5,2.49
2022-01-30,-65.5,-124.5,0.66
2022-01-30,-65.5,-123.5,0.52
2022-01-30,-65.5,-122.5,0.28
2022-01-30,-65.5,-121.5,0.21
2022-01-30,-65.5,-120.5,0.26
2022-01-30,-65.5,-119.5,0.31
2022-01-30,-65.5,-118.5,0.24
2022-01-30,-65.5,-117.5,0.43
2022-01-30,-65.5,-116.5,0.74
2022-01-30,-65.5,-115.5,0.35
2022-01-30,-65.5,-114.5,0.06
2022-01-30,-65.5,-113.5,0.05
2022-01-30,-65.5,-112.5,0.23
2022-01-30,-65.5,-111.5,0.69
2022-01-30,-65.5,-110.5,1.09
2022-01-30,-65.5,-109.5,1.36
2022-01-30,-65.5,-108.5,1.51
2022-01-30,-65.5,-107.5,0.63
2022-01-30,-65.5,-106.5,0.88
2022-01-30,-65.5,-105.5,0.8
2022-01-30,-65.5,-104.5,1.4
2022-01-30,-65.5,-103.5,2.2
2022-01-30,-65.5,-102.5,3.2
2022-01-30,-65.5,-101.5,3.08
2022-01-30,-65.5,-100.5,3.77
2022-01-30,-65.5,-99.5,3.01
2022-01-30,-65.5,-98.5,2.07
2022-01-30,-65.5,-97.5,1.78
2022-01-30,-65.5,-96.5,1.93
2022-01-30,-65.5,-95.5,2.35
2022-01-30,-65.5,-94.5,3.69
2022-01-30,-65.5,-93.5,3.02
2022-01-30,-65.5,-92.5,2.77
2022-01-30,-65.5,-91.5,2.88
2022-01-30,-65.5,-90.5,2.36
2022-01-30,-65.5,-89.5,0.52
2022-01-30,-65.5,-88.5,0.3
2022-01-30,-65.5,-87.5,0.6
2022-01-30,-65.5,-86.5,0.75
2022-01-30,-65.5,-85.5,0.89
2022-01-30,-65.5,-84.5,1.0
2022-01-30,-65.5,-83.5,1.0
2022-01-30,-65.5,-82.5,0.98
2022-01-30,-65.5,-81.5,1.34
2022-01-30,-65.5,-80.5,1.3
2022-01-30,-65.5,-79.5,1.24
2022-01-30,-65.5,-78.5,0.84
2022-01-30,-65.5,-77.5,1.06
2022-01-30,-65.5,-76.5,0.64
2022-01-30,-65.5,-75.5,0.27
2022-01-30,-65.5,-74.5,0.58
2022-01-30,-65.5,-73.5,0.44
2022-01-30,-65.5,-72.5,0.06
2022-01-30,-65.5,-71.5,0.09
2022-01-30,-65.5,-70.5,0.39
2022-01-30,-65.5,-69.5,1.32
2022-01-30,-65.5,-68.5,4.73
2022-01-30,-65.5,-67.5,9.96
2022-01-30,-65.5,-66.5,13.93
2022-01-30,-65.5,-65.5,13.22
2022-01-30,-65.5,-64.5,7.48
2022-01-30,-65.5,-63.5,0.73
2022-01-30,-65.5,-62.5,0.0
2022-01-30,-65.5,-61.5,0.5
2022-01-30,-65.5,-60.5,0.25
2022-01-30,-65.5,-59.5,0.0
2022-01-30,-65.5,-58.5,0.41
2022-01-30,-65.5,-57.5,0.14
2022-01-30,-65.5,-56.5,0.0
2022-01-30,-65.5,-55.5,0.0
2022-01-30,-65.5,-54.5,0.0
2022-01-30,-65.5,-53.5,0.0
2022-01-30,-65.5,-52.5,0.27
2022-01-30,-65.5,-51.5,0.39
2022-01-30,-65.5,-50.5,0.39
2022-01-30,-65.5,-49.5,0.13
2022-01-30,-65.5,-48.5,0.1
2022-01-30,-65.5,-47.5,0.0
2022-01-30,-65.5,-46.5,0.0
2022-01-30,-65.5,-45.5,0.0
2022-01-30,-65.5,-44.5,0.0
2022-01-30,-65.5,-43.5,0.0
2022-01-30,-65.5,-42.5,0.0
2022-01-30,-65.5,-41.5,0.03
2022-01-30,-65.5,-40.5,0.0
2022-01-30,-65.5,-39.5,0.0
2022-01-30,-65.5,-38.5,0.32
2022-01-30,-65.5,-37.5,0.77
2022-01-30,-65.5,-36.5,0.12
2022-01-30,-65.5,-35.5,0.05
2022-01-30,-65.5,-34.5,0.44
2022-01-30,-65.5,-33.5,2.37
2022-01-30,-65.5,-32.5,4.67
2022-01-30,-65.5,-31.5,5.58
2022-01-30,-65.5,-30.5,6.57
2022-01-30,-65.5,-29.5,7.4
2022-01-30,-65.5,-28.5,7.28
2022-01-30,-65.5,-27.5,8.13
2022-01-30,-65.5,-26.5,9.19
2022-01-30,-65.5,-25.5,10.96
2022-01-30,-65.5,-24.5,12.65
2022-01-30,-65.5,-23.5,16.07
2022-01-30,-65.5,-22.5,21.25
2022-01-30,-65.5,-21.5,24.75
2022-01-30,-65.5,-20.5,25.51
2022-01-30,-65.5,-19.5,24.53
2022-01-30,-65.5,-18.5,21.28
2022-01-30,-65.5,-17.5,19.77
2022-01-30,-65.5,-16.5,17.67
2022-01-30,-65.5,-15.5,15.99
2022-01-30,-65.5,-14.5,15.27
2022-01-30,-65.5,-13.5,14.5
2022-01-30,-65.5,-12.5,11.62
2022-01-30,-65.5,-11.5,5.14
2022-01-30,-65.5,-10.5,0.87
2022-01-30,-65.5,-9.5,1.53
2022-01-30,-65.5,-8.5,3.62
2022-01-30,-65.5,-7.5,4.67
2022-01-30,-65.5,-6.5,1.16
2022-01-30,-65.5,-5.5,0.61
2022-01-30,-65.5,-4.5,1.18
2022-01-30,-65.5,-3.5,0.25
2022-01-30,-65.5,-2.5,0.33
2022-01-30,-65.5,-1.5,0.03
2022-01-30,-65.5,-0.5,0.09
2022-01-30,-65.5,0.5,0.14
2022-01-30,-65.5,1.5,0.76
2022-01-30,-65.5,2.5,0.38
2022-01-30,-65.5,3.5,0.43
2022-01-30,-65.5,4.5,0.22
2022-01-30,-65.5,5.5,0.46
2022-01-30,-65.5,6.5,0.92
2022-01-30,-65.5,7.5,1.61
2022-01-30,-65.5,8.5,0.78
2022-01-30,-65.5,9.5,0.1
2022-01-30,-65.5,10.5,0.23
2022-01-30,-65.5,11.5,0.07
2022-01-30,-65.5,12.5,0.08
2022-01-30,-65.5,13.5,0.57
2022-01-30,-65.5,14.5,0.02
2022-01-30,-65.5,15.5,0.0
2022-01-30,-65.5,16.5,0.05
2022-01-30,-65.5,17.5,0.05
2022-01-30,-65.5,18.5,0.03
2022-01-30,-65.5,19.5,0.09
2022-01-30,-65.5,20.5,0.0
2022-01-30,-65.5,21.5,0.0
2022-01-30,-65.5,22.5,0.05
2022-01-30,-65.5,23.5,0.0
2022-01-30,-65.5,24.5,0.03
2022-01-30,-65.5,25.5,0.0
2022-01-30,-65.5,26.5,0.0
2022-01-30,-65.5,27.5,0.0
2022-01-30,-65.5,28.5,0.0
2022-01-30,-65.5,29.5,0.12
2022-01-30,-65.5,30.5,0.18
2022-01-30,-65.5,31.5,0.12
2022-01-30,-65.5,32.5,0.07
2022-01-30,-65.5,33.5,0.0
2022-01-30,-65.5,34.5,0.0
2022-01-30,-65.5,35.5,0.0
2022-01-30,-65.5,36.5,0.0
2022-01-30,-65.5,37.5,0.28
2022-01-30,-65.5,38.5,0.65
2022-01-30,-65.5,39.5,0.84
2022-01-30,-65.5,40.5,0.96
2022-01-30,-65.5,41.5,0.22
2022-01-30,-65.5,42.5,0.32
2022-01-30,-65.5,43.5,0.93
2022-01-30,-65.5,44.5,2.52
2022-01-30,-65.5,45.5,3.9
2022-01-30,-65.5,46.5,2.54
2022-01-30,-65.5,47.5,4.13
2022-01-30,-65.5,48.5,6.79
2022-01-30,-65.5,49.5,12.2
2022-01-30,-65.5,50.5,11.64
2022-01-30,-65.5,51.5,7.56
2022-01-30,-65.5,52.5,4.55
2022-01-30,-65.5,53.5,4.13
2022-01-30,-65.5,54.5,5.39
2022-01-30,-65.5,55.5,7.5
2022-01-30,-65.5,56.5,6.94
2022-01-30,-65.5,57.5,8.3
2022-01-30,-65.5,58.5,7.05
2022-01-30,-65.5,59.5,7.07
2022-01-30,-65.5,60.5,7.69
2022-01-30,-65.5,61.5,8.28
2022-01-30,-65.5,62.5,8.34
2022-01-30,-65.5,63.5,8.26
2022-01-30,-65.5,64.5,7.23
2022-01-30,-65.5,65.5,6.15
2022-01-30,-65.5,66.5,5.64
2022-01-30,-65.5,67.5,5.04
2022-01-30,-65.5,68.5,5.11
2022-01-30,-65.5,69.5,6.11
2022-01-30,-65.5,70.5,7.46
2022-01-30,-65.5,71.5,8.17
2022-01-30,-65.5,72.5,8.12
2022-01-30,-65.5,73.5,7.47
2022-01-30,-65.5,74.5,6.5
2022-01-30,-65.5,75.5,5.99
2022-01-30,-65.5,76.5,5.03
2022-01-30,-65.5,77.5,6.57
2022-01-30,-65.5,78.5,7.99
2022-01-30,-65.5,79.5,7.46
2022-01-30,-65.5,80.5,5.41
2022-01-30,-65.5,81.5,2.13
2022-01-30,-65.5,82.5,1.19
2022-01-30,-65.5,83.5,0.49
2022-01-30,-65.5,84.5,0.0
2022-01-30,-65.5,85.5,1.07
2022-01-30,-65.5,86.5,2.02
2022-01-30,-65.5,87.5,3.78
2022-01-30,-65.5,88.5,2.98
2022-01-30,-65.5,89.5,3.42
2022-01-30,-65.5,90.5,2.33
2022-01-30,-65.5,91.5,1.77
2022-01-30,-65.5,92.5,0.21
2022-01-30,-65.5,93.5,0.35
2022-01-30,-65.5,94.5,0.87
2022-01-30,-65.5,95.5,2.29
2022-01-30,-65.5,96.5,5.65
2022-01-30,-65.5,97.5,6.3
2022-01-30,-65.5,98.5,0.0
2022-01-30,-65.5,99.5,0.0
2022-01-30,-65.5,100.5,0.0
2022-01-30,-65.5,101.5,0.0
2022-01-30,-65.5,102.5,0.0
2022-01-30,-65.5,103.5,0.0
2022-01-30,-65.5,104.5,0.0
2022-01-30,-65.5,105.5,0.0
2022-01-30,-65.5,106.5,0.0
2022-01-30,-65.5,107.5,0.0
2022-01-30,-65.5,108.5,0.0
2022-01-30,-65.5,109.5,0.0
2022-01-30,-65.5,110.5,0.0
2022-01-30,-65.5,111.5,0.0
2022-01-30,-65.5,112.5,0.0
2022-01-30,-65.5,113.5,0.0
2022-01-30,-65.5,114.5,0.0
2022-01-30,-65.5,115.5,0.0
2022-01-30,-65.5,116.5,0.0
2022-01-30,-65.5,117.5,0.0
2022-01-30,-65.5,118.5,0.09
2022-01-30,-65.5,119.5,0.0
2022-01-30,-65.5,120.5,0.0
2022-01-30,-65.5,121.5,0.0
2022-01-30,-65.5,122.5,0.0
2022-01-30,-65.5,123.5,0.0
2022-01-30,-65.5,124.5,0.17
2022-01-30,-65.5,125.5,0.0
2022-01-30,-65.5,126.5,0.0
2022-01-30,-65.5,127.5,0.0
2022-01-30,-65.5,128.5,0.0
2022-01-30,-65.5,129.5,0.23
2022-01-30,-65.5,130.5,0.35
2022-01-30,-65.5,131.5,0.12
2022-01-30,-65.5,132.5,0.0
2022-01-30,-65.5,133.5,0.24
2022-01-30,-65.5,134.5,1.01
2022-01-30,-65.5,135.5,0.12
2022-01-30,-65.5,136.5,0.19
2022-01-30,-65.5,137.5,0.15
2022-01-30,-65.5,138.5,0.0
2022-01-30,-65.5,139.5,0.0
2022-01-30,-65.5,140.5,0.0
2022-01-30,-65.5,141.5,0.0
2022-01-30,-65.5,142.5,0.19
2022-01-30,-65.5,143.5,0.12
2022-01-30,-65.5,144.5,0.05
2022-01-30,-65.5,145.5,0.18
2022-01-30,-65.5,146.5,2.43
2022-01-30,-65.5,147.5,2.56
2022-01-30,-65.5,148.5,0.06
2022-01-30,-65.5,149.5,0.12
2022-01-30,-65.5,150.5,0.0
2022-01-30,-65.5,151.5,0.25
2022-01-30,-65.5,152.5,0.15
2022-01-30,-65.5,153.5,0.07
2022-01-30,-65.5,154.5,0.0
2022-01-30,-65.5,155.5,0.06
2022-01-30,-65.5,156.5,0.12
2022-01-30,-65.5,157.5,0.32
2022-01-30,-65.5,158.5,1.07
2022-01-30,-65.5,159.5,1.7
2022-01-30,-65.5,160.5,1.65
2022-01-30,-65.5,161.5,1.41
2022-01-30,-65.5,162.5,0.93
2022-01-30,-65.5,163.5,1.45
2022-01-30,-65.5,164.5,1.05
2022-01-30,-65.5,165.5,0.79
2022-01-30,-65.5,166.5,1.05
2022-01-30,-65.5,167.5,0.8
2022-01-30,-65.5,168.5,1.12
2022-01-30,-65.5,169.5,1.77
2022-01-30,-65.5,170.5,2.89
2022-01-30,-65.5,171.5,2.73
2022-01-30,-65.5,172.5,2.37
2022-01-30,-65.5,173.5,1.71
2022-01-30,-65.5,174.5,1.37
2022-01-30,-65.5,175.5,1.25
2022-01-30,-65.5,176.5,1.07
2022-01-30,-65.5,177.5,0.75
2022-01-30,-65.5,178.5,0.3
2022-01-30,-65.5,179.5,0.61
2022-01-30,-64.5,-179.5,2.09
2022-01-30,-64.5,-178.5,1.13
2022-01-30,-64.5,-177.5,0.55
2022-01-30,-64.5,-176.5,0.24
2022-01-30,-64.5,-175.5,0.0
2022-01-30,-64.5,-174.5,0.0
2022-01-30,-64.5,-173.5,0.1
2022-01-30,-64.5,-172.5,0.73
2022-01-30,-64.5,-171.5,1.89
2022-01-30,-64.5,-170.5,1.9
2022-01-30,-64.5,-169.5,3.45
2022-01-30,-64.5,-168.5,5.7
2022-01-30,-64.5,-167.5,4.3
2022-01-30,-64.5,-166.5,3.45
2022-01-30,-64.5,-165.5,1.79
2022-01-30,-64.5,-164.5,0.97
2022-01-30,-64.5,-163.5,0.61
2022-01-30,-64.5,-162.5,0.65
2022-01-30,-64.5,-161.5,0.3
2022-01-30,-64.5,-160.5,0.17
2022-01-30,-64.5,-159.5,0.56
2022-01-30,-64.5,-158.5,0.42
2022-01-30,-64.5,-157.5,0.77
2022-01-30,-64.5,-156.5,0.41
2022-01-30,-64.5,-155.5,0.37
2022-01-30,-64.5,-154.5,0.41
2022-01-30,-64.5,-153.5,0.32
2022-01-30,-64.5,-152.5,0.63
2022-01-30,-64.5,-151.5,0.19
2022-01-30,-64.5,-150.5,0.21
2022-01-30,-64.5,-149.5,0.23
2022-01-30,-64.5,-148.5,0.03
2022-01-30,-64.5,-147.5,0.0
2022-01-30,-64.5,-146.5,0.16
2022-01-30,-64.5,-145.5,0.77
2022-01-30,-64.5,-144.5,0.85
2022-01-30,-64.5,-143.5,0.81
2022-01-30,-64.5,-142.5,0.46
2022-01-30,-64.5,-141.5,0.29
2022-01-30,-64.5,-140.5,0.34
2022-01-30,-64.5,-139.5,0.4
2022-01-30,-64.5,-138.5,0.13
2022-01-30,-64.5,-137.5,0.39
2022-01-30,-64.5,-136.5,0.45
2022-01-30,-64.5,-135.5,0.43
2022-01-30,-64.5,-134.5,0.32
2022-01-30,-64.5,-133.5,0.52
2022-01-30,-64.5,-132.5,0.27
2022-01-30,-64.5,-131.5,0.35
2022-01-30,-64.5,-130.5,1.17
2022-01-30,-64.5,-129.5,1.94
2022-01-30,-64.5,-128.5,2.42
2022-01-30,-64.5,-127.5,1.74
2022-01-30,-64.5,-126.5,1.59
2022-01-30,-64.5,-125.5,2.21
2022-01-30,-64.5,-124.5,2.29
2022-01-30,-64.5,-123.5,2.21
2022-01-30,-64.5,-122.5,0.6
2022-01-30,-64.5,-121.5,0.54
2022-01-30,-64.5,-120.5,0.19
2022-01-30,-64.5,-119.5,0.1
2022-01-30,-64.5,-118.5,0.54
2022-01-30,-64.5,-117.5,0.24
2022-01-30,-64.5,-116.5,0.51
2022-01-30,-64.5,-115.5,0.83
2022-01-30,-64.5,-114.5,0.77
2022-01-30,-64.5,-113.5,0.25
2022-01-30,-64.5,-112.5,0.44
2022-01-30,-64.5,-111.5,0.75
2022-01-30,-64.5,-110.5,1.12
2022-01-30,-64.5,-109.5,0.97
2022-01-30,-64.5,-108.5,0.97
2022-01-30,-64.5,-107.5,1.3
2022-01-30,-64.5,-106.5,1.54
2022-01-30,-64.5,-105.5,1.81
2022-01-30,-64.5,-104.5,1.7
2022-01-30,-64.5,-103.5,3.8
2022-01-30,-64.5,-102.5,4.63
2022-01-30,-64.5,-101.5,5.0
2022-01-30,-64.5,-100.5,3.77
2022-01-30,-64.5,-99.5,3.24
2022-01-30,-64.5,-98.5,2.83
2022-01-30,-64.5,-97.5,2.34
2022-01-30,-64.5,-96.5,2.15
2022-01-30,-64.5,-95.5,2.08
2022-01-30,-64.5,-94.5,3.64
2022-01-30,-64.5,-93.5,4.17
2022-01-30,-64.5,-92.5,5.0
2022-01-30,-64.5,-91.5,4.85
2022-01-30,-64.5,-90.5,4.36
2022-01-30,-64.5,-89.5,4.55
2022-01-30,-64.5,-88.5,4.07
2022-01-30,-64.5,-87.5,2.81
2022-01-30,-64.5,-86.5,2.89
2022-01-30,-64.5,-85.5,2.28
2022-01-30,-64.5,-84.5,1.14
2022-01-30,-64.5,-83.5,1.24
2022-01-30,-64.5,-82.5,1.1
2022-01-30,-64.5,-81.5,1.51
2022-01-30,-64.5,-80.5,1.9
2022-01-30,-64.5,-79.5,1.86
2022-01-30,-64.5,-78.5,0.93
2022-01-30,-64.5,-77.5,0.46
2022-01-30,-64.5,-76.5,1.04
2022-01-30,-64.5,-75.5,1.29
2022-01-30,-64.5,-74.5,1.49
2022-01-30,-64.5,-73.5,0.77
2022-01-30,-64.5,-72.5,0.2
2022-01-30,-64.5,-71.5,0.06
2022-01-30,-64.5,-70.5,0.03
2022-01-30,-64.5,-69.5,0.25
2022-01-30,-64.5,-68.5,1.15
2022-01-30,-64.5,-67.5,3.24
2022-01-30,-64.5,-66.5,4.57
2022-01-30,-64.5,-65.5,6.49
2022-01-30,-64.5,-64.5,6.49
2022-01-30,-64.5,-63.5,5.87
2022-01-30,-64.5,-62.5,3.04
2022-01-30,-64.5,-61.5,2.61
2022-01-30,-64.5,-60.5,1.05
2022-01-30,-64.5,-59.5,0.0
2022-01-30,-64.5,-58.5,0.0
2022-01-30,-64.5,-57.5,0.52
2022-01-30,-64.5,-56.5,0.37
2022-01-30,-64.5,-55.5,1.04
2022-01-30,-64.5,-54.5,1.44
2022-01-30,-64.5,-53.5,0.35
2022-01-30,-64.5,-52.5,0.23
2022-01-30,-64.5,-51.5,0.0
2022-01-30,-64.5,-50.5,0.26
2022-01-30,-64.5,-49.5,0.0
2022-01-30,-64.5,-48.5,0.0
2022-01-30,-64.5,-47.5,0.0
2022-01-30,-64.5,-46.5,0.0
2022-01-30,-64.5,-45.5,0.0
2022-01-30,-64.5,-44.5,0.0
2022-01-30,-64.5,-43.5,0.0
2022-01-30,-64.5,-42.5,0.0
2022-01-30,-64.5,-41.5,0.0
2022-01-30,-64.5,-40.5,0.0
2022-01-30,-64.5,-39.5,0.0
2022-01-30,-64.5,-38.5,0.05
2022-01-30,-64.5,-37.5,0.44
2022-01-30,-64.5,-36.5,0.87
2022-01-30,-64.5,-35.5,1.63
2022-01-30,-64.5,-34.5,2.61
2022-01-30,-64.5,-33.5,3.61
2022-01-30,-64.5,-32.5,3.66
2022-01-30,-64.5,-31.5,3.76
2022-01-30,-64.5,-30.5,4.68
2022-01-30,-64.5,-29.5,4.81
2022-01-30,-64.5,-28.5,5.61
2022-01-30,-64.5,-27.5,6.42
2022-01-30,-64.5,-26.5,8.0
2022-01-30,-64.5,-25.5,10.62
2022-01-30,-64.5,-24.5,14.13
2022-01-30,-64.5,-23.5,16.31
2022-01-30,-64.5,-22.5,19.69
2022-01-30,-64.5,-21.5,24.22
2022-01-30,-64.5,-20.5,25.64
2022-01-30,-64.5,-19.5,23.33
2022-01-30,-64.5,-18.5,20.39
2022-01-30,-64.5,-17.5,18.27
2022-01-30,-64.5,-16.5,16.98
2022-01-30,-64.5,-15.5,14.97
2022-01-30,-64.5,-14.5,13.44
2022-01-30,-64.5,-13.5,11.67
2022-01-30,-64.5,-12.5,10.21
2022-01-30,-64.5,-11.5,7.73
2022-01-30,-64.5,-10.5,6.3
2022-01-30,-64.5,-9.5,4.65
2022-01-30,-64.5,-8.5,2.99
2022-01-30,-64.5,-7.5,1.09
2022-01-30,-64.5,-6.5,0.08
2022-01-30,-64.5,-5.5,0.08
2022-01-30,-64.5,-4.5,0.03
2022-01-30,-64.5,-3.5,0.03
2022-01-30,-64.5,-2.5,0.37
2022-01-30,-64.5,-1.5,1.26
2022-01-30,-64.5,-0.5,1.01
2022-01-30,-64.5,0.5,1.15
2022-01-30,-64.5,1.5,0.24
2022-01-30,-64.5,2.5,0.32
2022-01-30,-64.5,3.5,0.18
2022-01-30,-64.5,4.5,0.19
2022-01-30,-64.5,5.5,0.27
2022-01-30,-64.5,6.5,0.16
2022-01-30,-64.5,7.5,0.11
2022-01-30,-64.5,8.5,1.04
2022-01-30,-64.5,9.5,1.56
2022-01-30,-64.5,10.5,0.58
2022-01-30,-64.5,11.5,0.04
2022-01-30,-64.5,12.5,0.0
2022-01-30,-64.5,13.5,0.03
2022-01-30,-64.5,14.5,0.0
2022-01-30,-64.5,15.5,0.0
2022-01-30,-64.5,16.5,0.04
2022-01-30,-64.5,17.5,0.19
2022-01-30,-64.5,18.5,0.0
2022-01-30,-64.5,19.5,0.0
2022-01-30,-64.5,20.5,0.03
2022-01-30,-64.5,21.5,0.0
2022-01-30,-64.5,22.5,0.0
2022-01-30,-64.5,23.5,0.0
2022-01-30,-64.5,24.5,0.0
2022-01-30,-64.5,25.5,0.03
2022-01-30,-64.5,26.5,0.03
2022-01-30,-64.5,27.5,0.0
2022-01-30,-64.5,28.5,0.0
2022-01-30,-64.5,29.5,0.03
2022-01-30,-64.5,30.5,0.03
2022-01-30,-64.5,31.5,0.15
2022-01-30,-64.5,32.5,0.15
2022-01-30,-64.5,33.5,0.03
2022-01-30,-64.5,34.5,0.0
2022-01-30,-64.5,35.5,0.0
2022-01-30,-64.5,36.5,0.05
2022-01-30,-64.5,37.5,0.06
2022-01-30,-64.5,38.5,0.25
2022-01-30,-64.5,39.5,0.15
2022-01-30,-64.5,40.5,0.28
2022-01-30,-64.5,41.5,0.13
2022-01-30,-64.5,42.5,0.32
2022-01-30,-64.5,43.5,1.17
2022-01-30,-64.5,44.5,4.58
2022-01-30,-64.5,45.5,5.44
2022-01-30,-64.5,46.5,4.78
2022-01-30,-64.5,47.5,4.17
2022-01-30,-64.5,48.5,9.66
2022-01-30,-64.5,49.5,10.23
2022-01-30,-64.5,50.5,8.47
2022-01-30,-64.5,51.5,6.56
2022-01-30,-64.5,52.5,4.95
2022-01-30,-64.5,53.5,3.68
2022-01-30,-64.5,54.5,4.16
2022-01-30,-64.5,55.5,3.02
2022-01-30,-64.5,56.5,2.48
2022-01-30,-64.5,57.5,1.82
2022-01-30,-64.5,58.5,2.23
2022-01-30,-64.5,59.5,2.99
2022-01-30,-64.5,60.5,3.46
2022-01-30,-64.5,61.5,3.75
2022-01-30,-64.5,62.5,3.85
2022-01-30,-64.5,63.5,4.96
2022-01-30,-64.5,64.5,6.41
2022-01-30,-64.5,65.5,4.39
2022-01-30,-64.5,66.5,2.05
2022-01-30,-64.5,67.5,2.81
2022-01-30,-64.5,68.5,3.75
2022-01-30,-64.5,69.5,4.26
2022-01-30,-64.5,70.5,5.75
2022-01-30,-64.5,71.5,5.54
2022-01-30,-64.5,72.5,6.64
2022-01-30,-64.5,73.5,7.09
2022-01-30,-64.5,74.5,8.24
2022-01-30,-64.5,75.5,8.81
2022-01-30,-64.5,76.5,9.65
2022-01-30,-64.5,77.5,7.8
2022-01-30,-64.5,78.5,6.92
2022-01-30,-64.5,79.5,6.74
2022-01-30,-64.5,80.5,6.65
2022-01-30,-64.5,81.5,7.97
2022-01-30,-64.5,82.5,6.73
2022-01-30,-64.5,83.5,5.38
2022-01-30,-64.5,84.5,5.0
2022-01-30,-64.5,85.5,5.18
2022-01-30,-64.5,86.5,4.62
2022-01-30,-64.5,87.5,4.09
2022-01-30,-64.5,88.5,3.55
2022-01-30,-64.5,89.5,4.4
2022-01-30,-64.5,90.5,4.45
2022-01-30,-64.5,91.5,2.76
2022-01-30,-64.5,92.5,3.15
2022-01-30,-64.5,93.5,2.23
2022-01-30,-64.5,94.5,1.66
2022-01-30,-64.5,95.5,3.21
2022-01-30,-64.5,96.5,1.48
2022-01-30,-64.5,97.5,0.55
2022-01-30,-64.5,98.5,0.52
2022-01-30,-64.5,99.5,0.0
2022-01-30,-64.5,100.5,0.0
2022-01-30,-64.5,101.5,0.0
2022-01-30,-64.5,102.5,0.0
2022-01-30,-64.5,103.5,0.0
2022-01-30,-64.5,104.5,0.0
2022-01-30,-64.5,105.5,0.0
2022-01-30,-64.5,106.5,0.0
2022-01-30,-64.5,107.5,0.0
2022-01-30,-64.5,108.5,0.06
2022-01-30,-64.5,109.5,0.0
2022-01-30,-64.5,110.5,0.0
2022-01-30,-64.5,111.5,0.0
2022-01-30,-64.5,112.5,0.0
2022-01-30,-64.5,113.5,0.0
2022-01-30,-64.5,114.5,0.0
2022-01-30,-64.5,115.5,0.0
2022-01-30,-64.5,116.5,0.0
2022-01-30,-64.5,117.5,0.0
2022-01-30,-64.5,118.5,0.07
2022-01-30,-64.5,119.5,0.08
2022-01-30,-64.5,120.5,0.0
2022-01-30,-64.5,121.5,0.0
2022-01-30,-64.5,122.5,0.06
2022-01-30,-64.5,123.5,0.0
2022-01-30,-64.5,124.5,0.0
2022-01-30,-64.5,125.5,0.0
2022-01-30,-64.5,126.5,0.06
2022-01-30,-64.5,127.5,0.06
2022-01-30,-64.5,128.5,0.12
2022-01-30,-64.5,129.5,0.13
2022-01-30,-64.5,130.5,0.0
2022-01-30,-64.5,131.5,0.07
2022-01-30,-64.5,132.5,0.1
2022-01-30,-64.5,133.5,0.12
2022-01-30,-64.5,134.5,0.24
2022-01-30,-64.5,135.5,0.06
2022-01-30,-64.5,136.5,0.0
2022-01-30,-64.5,137.5,0.07
